"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"C4+AC0-2",-2.78933333333333,-0.410666666666668,0.242666666666668,NA,0.319333333333334,-0.965333333333332
"C4+AC0-2",-2.97933333333333,-0.659666666666666,0.0336666666666681,2.528,0.540333333333334,-1.05133333333333
"C4+AC0-2",-2.97533333333333,-0.647666666666668,0.187666666666668,1.325,0.561333333333335,-0.947333333333331
"C5+AC0-2",-6.66966666666666,-0.423333333333333,0.542333333333334,2.03083333333334,-0.586999999999998,-7.67416666666667
"C5+AC0-2",-6.93266666666666,-0.691333333333332,0.378333333333334,2.72683333333334,0.106,-7.72616666666667
"C5+AC0-2",-6.94466666666666,-0.733333333333332,0.222333333333333,NA,0.0790000000000024,-7.62116666666667
"C6+AC0-2",-2.263,-0.625999999999999,0.458333333333334,0.893000000000004,0.578666666666668,-0.604333333333329
"C6+AC0-2",-2.218,-0.807999999999997,0.00533333333333275,1.359,0.785666666666669,-0.604333333333329
"C6+AC0-2",-2.661,-0.933999999999998,0.00833333333333286,1.096,0.697666666666668,-0.604333333333329
"C7+AC0-2",0.718999999999998,1.261,0.105666666666666,0.794499999999996,1.311,-0.718
"C7+AC0-2",NA,0.980000000000001,-0.635333333333334,NA,1.792,-0.718
"C7+AC0-2",0.614999999999998,1.039,-0.598333333333333,2.0195,1.124,-0.718
"C8+AC0-2",6.49933333333333,0.633,-0.0259999999999987,0.0873333333333335,2.12133333333333,0.129
"C8+AC0-2",6.52233333333333,0.409,-0.224999999999999,1.13133333333334,2.26333333333333,0.237
"C8+AC0-2",5.63633333333333,0.124000000000002,-0.197999999999999,1.83833333333334,2.66233333333333,0.526999999999999
"C9+AC0-2",-0.345666666666668,0.320666666666666,-0.121,-1.889,1.37033333333333,1.24966666666667
"C9+AC0-2",-0.304666666666668,-0.176333333333334,-0.103000000000001,-0.347999999999999,1.71733333333333,1.24966666666667
"C9+AC0-2",-0.333666666666668,0.0166666666666653,-0.297,-0.863999999999997,1.72433333333333,NA
"C10+AC0-2",-3.93333333333333,0.00866666666666482,0.492999999999998,-1.74816666666667,-0.761666666666668,-1.90366666666667
"C10+AC0-2",-4.17733333333334,-0.673333333333334,0.456999999999998,-0.583166666666667,-0.536666666666667,-2.23266666666667
"C10+AC0-2",-4.15933333333334,-0.669333333333334,0.422999999999999,-0.495166666666673,-1.08966666666667,-2.02966666666667
"C11+AC0-2",7.253,1.20733333333333,-0.252666666666666,-2.839,0.690333333333333,NA
"C11+AC0-2",7.472,0.543333333333333,-0.337666666666665,-2.917,1.14633333333333,-1.356
"C11+AC0-2",7.208,0.312333333333333,-0.343666666666665,NA,1.15933333333333,-1.437
"C12+AC0-2",6.13066666666667,-0.628333333333334,0.137333333333331,NA,1.509,1.24633333333333
"C12+AC0-2",5.49666666666667,-0.981333333333334,-0.0586666666666684,2.85266666666667,1.891,0.901333333333334
"C12+AC0-2",5.79266666666667,-0.999333333333334,-0.0556666666666683,3.71866666666667,1.92,0.661333333333332
"C13+AC0-2",1.40133333333333,-0.428666666666665,0.734333333333335,-1.94366666666666,-0.925666666666666,-1.688
"C13+AC0-2",0.502333333333333,-1.09166666666667,0.683333333333335,-1.88666666666666,-0.885666666666666,-1.991
"C13+AC0-2",0.635333333333335,-1.09766666666667,0.617333333333334,-2.99466666666666,-0.793666666666668,-2.098
"C14+AC0-2",-0.570333333333334,0.0579999999999994,-0.173333333333332,2.10866666666667,6.13333333333333,-4.51566666666667
"C14+AC0-2",-0.835333333333335,-0.0119999999999991,-0.164333333333333,2.81266666666667,5.95933333333333,-4.58866666666667
"C14+AC0-2",0.579666666666665,0.438,-0.144333333333332,2.29966666666667,6.03433333333333,-4.78466666666667
"C15+AC0-2",1.457,1.63833333333333,-0.506333333333333,-2.66,1.31633333333333,-0.569166666666671
"C15+AC0-2",1.796,1.53733333333333,-0.524333333333334,-2.105,0.620333333333333,NA
"C15+AC0-2",2.761,2.03133333333333,-0.206333333333334,-3.646,0.915333333333335,-1.21616666666667
"C16+AC0-2",0.432,-0.549333333333335,0.0753333333333326,-4.81333333333334,-2.61933333333333,NA
"C16+AC0-2",-0.345000000000001,-0.698333333333334,-0.192666666666666,-3.73433333333334,-2.73933333333333,-0.088666666666672
"C16+AC0-2",0.328999999999999,-0.461333333333334,-0.222666666666667,-3.85333333333334,-2.59333333333333,-0.90966666666667
"C17+AC0-2",1.361,1.514,-0.321333333333332,NA,3.222,0.669333333333331
"C17+AC0-2",1.406,1.322,-0.312333333333332,2.018,2.967,NA
"C17+AC0-2",1.951,1.615,-0.239333333333332,1.352,3.318,0.335333333333335
"C18+AC0-2",0.372333333333332,0.232666666666668,-0.269666666666665,NA,-0.419999999999998,-2.02233333333333
"C18+AC0-2",-0.0616666666666656,0.395666666666668,-0.381666666666665,2.43133333333333,-0.649999999999999,-2.27333333333333
"C18+AC0-2",0.761333333333335,0.365666666666667,-0.487666666666665,3.26433333333333,-0.815999999999999,-2.31433333333333
"C19+AC0-2",0.164999999999996,0.230000000000001,-0.171,5.47333333333333,1.25466666666667,-0.337
"C19+AC0-2",0.0410000000000004,0.136,-0.451,4.02733333333333,0.686666666666671,-0.547999999999998
"C19+AC0-2",0.852999999999998,0.576000000000001,-0.190000000000001,5.00533333333334,1.07366666666666,-0.649999999999999
"C20+AC0-2",-4.65266666666667,-0.549999999999998,0.833000000000001,NA,-2.10533333333333,-2.64066666666666
"C20+AC0-2",-5.21366666666667,-0.521999999999999,0.597000000000001,1.87233333333334,-2.17933333333333,-2.80366666666667
"C20+AC0-2",NA,-0.824999999999998,0.383,-0.893666666666668,-2.04933333333333,NA
"C21+AC0-2",4.85733333333334,0.213666666666665,-0.0776666666666681,-3.94216666666667,1.06166666666667,-0.423666666666666
"C21+AC0-2",5.60633333333333,0.232666666666664,-0.415666666666667,-3.36816666666666,0.980666666666666,-0.423666666666666
"C21+AC0-2",6.73233333333334,0.152666666666665,-0.511666666666667,NA,1.25166666666667,-0.423666666666666
"C23+AC0-2",0.526000000000001,0.736000000000001,-0.0783333333333338,1.909,0.719333333333335,-1.04233333333333
"C23+AC0-2",-0.0189999999999975,0.666000000000001,-0.244333333333334,1.175,0.700333333333333,-0.979333333333335
"C23+AC0-2",-0.0229999999999988,0.614000000000001,-0.412333333333333,1.568,0.837333333333333,-0.877333333333334
"C24+AC0-2",0.893333333333333,-1.18433333333333,1.54233333333333,-1.20166666666667,0.823666666666666,-1.93466666666666
"C24+AC0-2",0.421333333333331,-1.41733333333333,0.561333333333334,NA,0.430666666666665,-0.606666666666662
"C24+AC0-2",0.761333333333331,-1.48033333333333,0.433333333333334,-0.715666666666664,0.654666666666666,-1.18666666666667
"C25+AC0-2",-2.68083333333333,-0.624666666666666,0.200666666666667,0.233666666666675,-1.81766666666667,-0.222666666666667
"C25+AC0-2",-2.89083333333333,-0.621666666666666,-0.145333333333333,NA,-2.08866666666667,-0.415666666666665
"C25+AC0-2",-2.13983333333333,-0.740666666666666,-0.289333333333333,-0.0773333333333248,-1.80266666666667,-0.0936666666666657
"C26+AC0-2",-6.03966666666667,-1.50466666666666,0.356,-1.4005,-2.491,-1.164
